order_item_id,order_id,product_id,quantity,unit_price,revenue
712864,506686,3130,1.0,3344.79,3344.79
712865,506686,3081,2.0,5707.39,11414.78
712866,506687,3124,3.0,992.68,2978.04
712867,506687,3019,1.0,3091.47,3091.47
712868,506687,3011,4.0,405.19,1620.76
712869,506687,3139,1.0,2359.72,2359.72
712870,506688,3017,2.0,1594.36,3188.72
712871,506689,3071,2.0,4563.42,9126.84
712872,506690,3025,5.0,2744.92,13724.6
712873,506690,3016,1.0,1498.74,1498.74
712874,506690,3130,4.0,2995.74,11982.96
712875,506690,3135,1.0,6478.27,6478.27
712876,506691,3059,5.0,486.1,2430.5
712877,506692,3149,3.0,576.82,1730.46
712878,506692,3121,1.0,5294.58,5294.58
712879,506693,3018,3.0,2737.91,8213.73
712880,506693,3074,2.0,4470.18,8940.36
712881,506694,3075,3.0,3953.46,11860.380000000001
712882,506695,3091,1.0,966.1,966.1
712883,506695,3022,4.0,1217.93,4871.72
712884,506695,3076,2.0,4764.53,9529.06
712885,506695,3104,2.0,3701.63,7403.26
712886,506696,3138,3.0,4675.51,14026.53
712887,506697,3115,1.0,3610.78,3610.78
712888,506697,3010,2.0,4911.67,9823.34
712889,506698,3033,1.0,589.11,589.11
712890,506699,3090,1.0,3297.47,3297.47
712891,506700,3104,2.0,2542.11,5084.22
712892,506701,3024,3.0,2357.04,7071.12
712893,506702,3126,1.0,3138.0,3138.0
712894,506702,3057,2.0,748.17,1496.34
712895,506702,3009,1.0,3701.16,3701.16
712896,506703,3073,1.0,236.87,236.87
712897,506703,3097,2.0,3628.55,7257.1
712898,506703,3011,1.0,336.86,336.86
712899,506704,3058,1.0,1136.74,1136.74
712900,506704,3032,1.0,1196.68,1196.68
712901,506704,3081,1.0,5136.4,5136.4
712902,506705,3113,5.0,5529.27,27646.350000000002
712903,506706,3024,1.0,2348.04,2348.04
712904,506706,3045,2.0,1999.23,3998.46
712905,506707,3073,2.0,276.39,552.78
712906,506708,3016,1.0,1411.86,1411.86
712907,506708,3123,1.0,1773.35,1773.35
712908,506708,3099,3.0,437.46,1312.3799999999999
712909,506709,3068,5.0,5532.08,27660.4
712910,506709,3029,2.0,3276.63,6553.26
712911,506710,3049,4.0,3762.45,15049.8
712912,506710,3010,3.0,4137.13,12411.39
712913,506711,3023,2.0,2032.83,4065.66
712914,506711,3047,1.0,1695.77,1695.77
712915,506712,3019,3.0,2222.24,6666.719999999999
712916,506713,3086,2.0,2241.01,4482.02
712917,506713,3111,2.0,1593.31,3186.62
712918,506714,3072,4.0,1574.85,6299.4
712919,506714,3101,4.0,427.04,1708.16
712920,506715,3079,1.0,2650.95,2650.95
712921,506716,3069,2.0,747.15,1494.3
712922,506716,3137,3.0,2827.78,8483.34
712923,506717,3099,1.0,380.45,380.45
712924,506717,3143,1.0,3361.55,3361.55
712925,506718,3050,3.0,1184.23,3552.69
712926,506719,3051,2.0,5492.06,10984.12
712927,506719,3149,2.0,579.74,1159.48
712928,506720,3040,1.0,2472.93,2472.93
712929,506720,3141,4.0,4964.07,19856.28
712930,506721,3028,1.0,3131.4,3131.4
712931,506722,3131,2.0,2452.51,4905.02
712932,506722,3106,5.0,1533.53,7667.65
712933,506723,3022,2.0,1049.91,2099.82
712934,506724,3077,1.0,4820.33,4820.33
712935,506724,3098,5.0,3045.66,15228.3
712936,506725,3016,2.0,1251.09,2502.18
712937,506725,3030,1.0,514.83,514.83
712938,506725,3082,1.0,4093.8,4093.8
712939,506725,3090,3.0,3183.23,9549.69
712940,506726,3082,1.0,4056.21,4056.21
712941,506726,3066,2.0,2813.86,5627.72
712942,506727,3015,1.0,1389.69,1389.69
712943,506727,3078,5.0,781.42,3907.1
712944,506728,3107,1.0,2788.88,2788.88
712945,506729,3006,3.0,1291.56,3874.68
712946,506730,3040,2.0,3075.72,6151.44
712947,506731,3037,3.0,1649.97,4949.91
712948,506731,3077,2.0,5103.46,10206.92
712949,506732,3009,1.0,4103.88,4103.88
712950,506733,3067,4.0,1102.72,4410.88
712951,506733,3023,1.0,1755.9,1755.9
712952,506733,3093,1.0,5099.36,5099.36
712953,506734,3124,5.0,923.88,4619.4
712954,506734,3133,5.0,842.01,4210.05
712955,506735,3104,1.0,3330.67,3330.67
712956,506735,3081,1.0,4403.57,4403.57
712957,506736,3130,2.0,3715.02,7430.04
712958,506737,3091,3.0,818.94,2456.82
712959,506737,3013,2.0,5654.86,11309.72
712960,506738,3137,2.0,3736.96,7473.92
712961,506738,3014,1.0,1618.15,1618.15
712962,506739,3087,2.0,4273.6,8547.2
712963,506739,3134,1.0,2033.21,2033.21
712964,506740,3022,2.0,993.59,1987.18
712965,506741,3049,3.0,3520.83,10562.49
712966,506741,3110,2.0,796.94,1593.88
712967,506742,3067,1.0,1008.8,1008.8
712968,506742,3062,2.0,1952.3,3904.6
712969,506743,3037,2.0,2300.72,4601.44
712970,506743,3140,2.0,4828.71,9657.42
712971,506744,3068,1.0,4508.38,4508.38
712972,506744,3014,1.0,1413.21,1413.21
712973,506745,3099,2.0,371.23,742.46
712974,506745,3143,5.0,3298.78,16493.9
712975,506745,3127,1.0,4943.82,4943.82
712976,506746,3015,1.0,1053.92,1053.92
712977,506747,3109,3.0,1817.88,5453.64
712978,506748,3022,5.0,1187.8,5939.0
712979,506748,3042,1.0,2629.9,2629.9
712980,506749,3042,3.0,2614.73,7844.1900000000005
712981,506749,3108,1.0,4419.47,4419.47
712982,506750,3072,4.0,1419.58,5678.32
712983,506751,3038,5.0,832.4,4162.0
712984,506751,3127,1.0,4686.52,4686.52
712985,506752,3056,1.0,5845.99,5845.99
712986,506752,3114,3.0,664.59,1993.77
712987,506752,3024,1.0,2187.3,2187.3
712988,506753,3119,1.0,5135.25,5135.25
712989,506754,3050,2.0,1369.54,2739.08
712990,506754,3117,1.0,4569.97,4569.97
712991,506754,3100,1.0,778.18,778.18
712992,506755,3127,1.0,4384.61,4384.61
712993,506755,3102,2.0,3563.62,7127.24
712994,506756,3086,4.0,1938.04,7752.16
712995,506757,3111,2.0,2248.99,4497.98
712996,506758,3098,1.0,3003.73,3003.73
712997,506758,3144,1.0,1605.68,1605.68
712998,506758,3016,5.0,1082.06,5410.299999999999
712999,506758,3093,1.0,5199.61,5199.61
713000,506759,3096,5.0,2696.37,13481.849999999999
713001,506759,3056,3.0,5337.52,16012.560000000001
713002,506760,3135,1.0,6449.65,6449.65
713003,506760,3089,3.0,4408.17,13224.51
713004,506761,3066,1.0,3650.69,3650.69
713005,506761,3059,1.0,579.13,579.13
713006,506761,3136,1.0,2348.46,2348.46
713007,506761,3050,2.0,1176.84,2353.68
713008,506762,3093,1.0,5104.91,5104.91
713009,506763,3064,1.0,2577.89,2577.89
713010,506763,3054,1.0,6263.5,6263.5
713011,506763,3083,1.0,1792.85,1792.85
713012,506763,3024,1.0,1970.68,1970.68
713013,506764,3099,1.0,334.96,334.96
713014,506764,3116,2.0,4329.26,8658.52
713015,506765,3048,4.0,3641.46,14565.84
713016,506766,3128,1.0,5552.85,5552.85
713017,506767,3136,2.0,1765.0,3530.0
713018,506767,3030,1.0,463.82,463.82
713019,506768,3026,1.0,5417.91,5417.91
713020,506768,3010,2.0,4942.38,9884.76
713021,506769,3037,3.0,1779.76,5339.28
713022,506769,3075,4.0,4347.15,17388.6
713023,506770,3134,1.0,1984.47,1984.47
713024,506770,3147,1.0,3769.21,3769.21
713025,506771,3046,1.0,3394.23,3394.23
713026,506772,3100,2.0,992.79,1985.58
713027,506773,3002,1.0,6718.7,6718.7
713028,506774,3013,4.0,5086.01,20344.04
713029,506774,3132,1.0,1379.86,1379.86
713030,506774,3058,1.0,1514.6,1514.6
713031,506775,3138,1.0,3859.95,3859.95
713032,506775,3090,1.0,3288.44,3288.44
713033,506775,3118,1.0,1267.87,1267.87
713034,506776,3147,3.0,3971.63,11914.89
713035,506777,3075,4.0,3661.16,14644.64
713036,506777,3067,4.0,946.17,3784.68
713037,506777,3027,2.0,1224.47,2448.94
713038,506778,3101,1.0,449.34,449.34
713039,506779,3058,2.0,1445.0,2890.0
713040,506779,3125,1.0,1236.94,1236.94
713041,506780,3015,1.0,1133.92,1133.92
713042,506780,3097,3.0,2947.89,8843.67
713043,506781,3032,1.0,1166.38,1166.38
713044,506782,3132,1.0,1658.46,1658.46
713045,506782,3114,1.0,836.32,836.32
713046,506783,3100,1.0,708.89,708.89
713047,506783,3104,3.0,3655.38,10966.14
713048,506783,3147,2.0,4442.8,8885.6
713049,506783,3025,1.0,2518.45,2518.45
713050,506784,3088,4.0,4441.27,17765.08
713051,506784,3061,2.0,2508.97,5017.94
713052,506784,3052,2.0,4369.14,8738.28
713053,506784,3143,2.0,3070.06,6140.12
713054,506785,3103,1.0,1959.31,1959.31
713055,506786,3147,1.0,4110.59,4110.59
713056,506786,3027,2.0,1235.5,2471.0
713057,506786,3084,1.0,612.31,612.31
713058,506786,3146,1.0,471.07,471.07
713059,506787,3135,4.0,5349.19,21396.76
713060,506787,3149,3.0,607.01,1821.03
713061,506787,3092,3.0,4460.7,13382.099999999999
713062,506787,3133,4.0,813.39,3253.56
713063,506788,3026,3.0,4794.09,14382.27
713064,506789,3064,1.0,2133.89,2133.89
713065,506789,3058,3.0,1427.57,4282.71
713066,506789,3081,2.0,4310.66,8621.32
713067,506789,3005,5.0,966.18,4830.9
713068,506790,3053,3.0,4660.2,13980.599999999999
713069,506791,3089,2.0,4583.04,9166.08
713070,506791,3100,2.0,907.07,1814.14
713071,506792,3110,2.0,642.72,1285.44
713072,506793,3046,5.0,4050.19,20250.95
713073,506793,3051,1.0,6350.07,6350.07
713074,506794,3080,2.0,927.38,1854.76
713075,506795,3111,4.0,1979.79,7919.16
713076,506795,3135,3.0,5932.53,17797.59
713077,506795,3067,1.0,1159.02,1159.02
713078,506796,3048,2.0,3069.19,6138.38
713079,506797,3030,1.0,411.62,411.62
713080,506797,3079,1.0,2165.51,2165.51
713081,506797,3083,1.0,2060.8,2060.8
713082,506798,3085,2.0,2031.75,4063.5
713083,506798,3058,4.0,1482.2,5928.8
713084,506799,3116,2.0,5183.01,10366.02
713085,506800,3141,2.0,5145.4,10290.8
713086,506801,3105,5.0,5320.59,26602.95
713087,506801,3124,1.0,930.92,930.92
713088,506801,3050,1.0,1268.99,1268.99
713089,506802,3136,1.0,2233.55,2233.55
713090,506803,3076,2.0,4881.87,9763.74
713091,506804,3143,1.0,2967.49,2967.49
713092,506804,3122,1.0,5736.9,5736.9
713093,506804,3036,1.0,5536.24,5536.24
713094,506805,3026,1.0,5181.43,5181.43
713095,506805,3100,1.0,800.27,800.27
713096,506806,3050,2.0,1146.13,2292.26
713097,506807,3075,1.0,4922.72,4922.72
713098,506807,3076,2.0,5236.09,10472.18
713099,506808,3112,1.0,1173.07,1173.07
713100,506809,3031,1.0,4048.18,4048.18
713101,506809,3032,1.0,1279.4,1279.4
713102,506810,3136,1.0,1973.93,1973.93
713103,506810,3006,1.0,981.5,981.5
713104,506811,3081,2.0,4192.5,8385.0
713105,506812,3026,1.0,3982.17,3982.17
713106,506812,3016,2.0,1192.47,2384.94
713107,506812,3086,1.0,2210.79,2210.79
713108,506812,3118,2.0,1507.95,3015.9
713109,506813,3140,2.0,5259.58,10519.16
713110,506813,3073,5.0,219.29,1096.45
713111,506814,3006,2.0,1337.98,2675.96
713112,506815,3089,1.0,4669.38,4669.38
713113,506816,3121,1.0,4683.04,4683.04
713114,506816,3110,2.0,776.48,1552.96
713115,506817,3044,1.0,5242.42,5242.42
713116,506817,3051,1.0,5835.88,5835.88
713117,506817,3017,1.0,2293.26,2293.26
713118,506817,3092,3.0,4984.74,14954.22
713119,506818,3061,2.0,2194.77,4389.54
713120,506818,3133,1.0,881.76,881.76
713121,506819,3122,2.0,5632.71,11265.42
713122,506819,3120,5.0,3715.22,18576.1
713123,506819,3030,1.0,483.35,483.35
713124,506820,3012,2.0,5660.65,11321.3
713125,506820,3125,3.0,1666.43,4999.29
713126,506820,3044,1.0,6246.23,6246.23
713127,506821,3076,2.0,4401.08,8802.16
713128,506821,3136,3.0,1957.88,5873.64
713129,506821,3047,1.0,1763.57,1763.57
713130,506822,3069,4.0,607.3,2429.2
713131,506823,3008,2.0,5677.43,11354.86
713132,506823,3148,1.0,3491.96,3491.96
713133,506823,3053,1.0,6637.81,6637.81
713134,506824,3016,2.0,1488.58,2977.16
713135,506824,3103,1.0,1769.19,1769.19
713136,506825,3067,2.0,1151.98,2303.96
713137,506826,3068,4.0,5325.49,21301.96
713138,506827,3001,1.0,2704.32,2704.32
713139,506828,3010,3.0,4627.51,13882.53
713140,506829,3004,2.0,821.71,1643.42
713141,506829,3050,1.0,1273.39,1273.39
713142,506829,3103,1.0,2120.02,2120.02
713143,506830,3048,2.0,2791.89,5583.78
713144,506831,3002,1.0,4749.63,4749.63
713145,506832,3062,5.0,2041.94,10209.7
713146,506832,3016,3.0,1038.04,3114.12
713147,506833,3064,2.0,2246.37,4492.74
713148,506834,3030,1.0,425.71,425.71
713149,506834,3115,1.0,3528.24,3528.24
713150,506835,3118,4.0,1249.84,4999.36
713151,506835,3140,3.0,5194.96,15584.880000000001
713152,506835,3001,1.0,2247.17,2247.17
713153,506836,3110,2.0,699.29,1398.58
713154,506836,3079,1.0,1910.64,1910.64
713155,506836,3112,1.0,1219.75,1219.75
713156,506837,3092,1.0,5099.08,5099.08
713157,506837,3075,3.0,3944.11,11832.33
713158,506837,3091,1.0,998.5,998.5
713159,506837,3147,1.0,4091.08,4091.08
713160,506838,3093,1.0,5363.45,5363.45
713161,506838,3118,3.0,1297.84,3893.5199999999995
713162,506839,3098,2.0,2312.41,4624.82
713163,506839,3099,1.0,335.77,335.77
713164,506839,3142,3.0,1736.87,5210.61
713165,506840,3052,1.0,4700.81,4700.81
713166,506841,3036,1.0,5168.61,5168.61
713167,506841,3149,2.0,519.6,1039.2
713168,506841,3052,4.0,3769.78,15079.12
713169,506841,3005,1.0,1193.42,1193.42
713170,506842,3147,1.0,3508.08,3508.08
713171,506842,3042,3.0,2583.88,7751.64
713172,506843,3068,3.0,4320.96,12962.880000000001
713173,506843,3039,1.0,4903.77,4903.77
713174,506843,3071,3.0,4558.25,13674.75
713175,506843,3141,3.0,4723.81,14171.43
713176,506844,3144,4.0,1632.1,6528.4
713177,506844,3069,3.0,678.83,2036.4900000000002
713178,506844,3061,2.0,2160.05,4320.1
713179,506845,3077,1.0,4435.89,4435.89
713180,506846,3001,2.0,2216.5,4433.0
713181,506846,3140,2.0,5739.6,11479.2
713182,506847,3102,1.0,3796.29,3796.29
713183,506848,3057,1.0,783.65,783.65
713184,506849,3082,5.0,3830.64,19153.2
713185,506849,3140,3.0,6927.87,20783.61
713186,506849,3117,1.0,5180.78,5180.78
713187,506850,3141,2.0,5040.02,10080.04
713188,506850,3140,2.0,5797.9,11595.8
713189,506851,3047,2.0,1881.44,3762.88
713190,506852,3023,2.0,1603.96,3207.92
713191,506853,3050,1.0,1264.21,1264.21
713192,506853,3086,1.0,1744.38,1744.38
713193,506853,3106,1.0,1917.38,1917.38
713194,506854,3029,1.0,2949.41,2949.41
713195,506855,3001,4.0,2539.95,10159.8
713196,506856,3031,1.0,3153.32,3153.32
713197,506856,3123,4.0,2030.09,8120.36
713198,506857,3136,1.0,2296.49,2296.49
713199,506857,3064,1.0,1936.12,1936.12
713200,506857,3126,1.0,2411.45,2411.45
713201,506857,3076,1.0,3896.44,3896.44
713202,506858,3097,1.0,3727.99,3727.99
713203,506858,3127,1.0,4970.99,4970.99
713204,506859,3086,1.0,2156.26,2156.26
713205,506859,3065,1.0,2067.26,2067.26
713206,506859,3120,1.0,2848.31,2848.31
713207,506860,3137,1.0,2818.78,2818.78
713208,506860,3133,3.0,1007.51,3022.5299999999997
713209,506861,3147,1.0,3806.04,3806.04
713210,506862,3105,1.0,5099.38,5099.38
713211,506862,3131,1.0,3126.69,3126.69
713212,506863,3078,1.0,757.45,757.45
713213,506864,3022,3.0,875.29,2625.87
713214,506865,3020,1.0,2248.97,2248.97
713215,506866,3030,2.0,564.94,1129.88
713216,506867,3038,1.0,811.44,811.44
713217,506868,3138,3.0,5005.98,15017.939999999999
713218,506868,3098,2.0,26787.7,53575.4
713219,506869,3006,4.0,902.04,3608.16
713220,506869,3026,1.0,4289.59,4289.59
713221,506870,3049,3.0,2832.28,8496.84
713222,506870,3124,1.0,784.72,784.72
713223,506870,3032,2.0,1123.22,2246.44
713224,506871,3043,2.0,452.17,904.34
713225,506872,3149,1.0,624.25,624.25
713226,506872,3042,1.0,2656.78,2656.78
713227,506872,3146,5.0,433.82,2169.1
713228,506873,3093,2.0,3797.5,7595.0
713229,506874,3028,1.0,2683.38,2683.38
713230,506874,3083,3.0,1828.61,5485.83
713231,506874,3097,3.0,2802.22,8406.66
713232,506875,3104,3.0,3393.76,10181.28
713233,506875,3148,1.0,3322.43,3322.43
713234,506876,3091,1.0,839.77,839.77
713235,506876,3032,1.0,1268.28,1268.28
713236,506876,3102,1.0,3760.09,3760.09
713237,506876,3027,5.0,1182.65,5913.25
713238,506877,3141,1.0,4926.26,4926.26
713239,506878,3052,1.0,5298.84,5298.84
713240,506878,3111,5.0,2019.89,10099.45
713241,506878,3026,5.0,5008.77,25043.850000000002
713242,506879,3081,1.0,4993.3,4993.3
713243,506879,3099,2.0,400.09,800.18
713244,506880,3096,3.0,3089.23,9267.69
713245,506881,3036,1.0,5785.48,5785.48
713246,506881,3026,3.0,4592.68,13778.04
713247,506882,3027,3.0,1401.96,4205.88
713248,506883,3025,2.0,2349.9,4699.8
713249,506883,3054,1.0,5552.2,5552.2
713250,506883,3112,2.0,1341.29,2682.58
713251,506883,3089,1.0,5947.99,5947.99
713252,506884,3010,3.0,3727.28,11181.84
713253,506884,3104,3.0,2982.97,8948.91
713254,506885,3031,1.0,3458.66,3458.66
713255,506886,3053,4.0,5344.98,21379.92
713256,506887,3012,1.0,5682.9,5682.9
713257,506887,3100,1.0,775.68,775.68
713258,506888,3063,3.0,5796.35,17389.050000000003
713259,506888,3033,1.0,483.27,483.27
713260,506889,3069,1.0,741.22,741.22
713261,506890,3133,2.0,1000.54,2001.08
713262,506890,3072,2.0,1106.46,2212.92
713263,506890,3022,1.0,917.91,917.91
713264,506891,3094,2.0,3894.28,7788.56
713265,506892,3058,3.0,1213.98,3641.94
713266,506892,3042,1.0,2485.45,2485.45
713267,506893,3083,2.0,2231.61,4463.22
713268,506893,3075,1.0,3483.29,3483.29
713269,506894,3146,3.0,382.54,1147.6200000000001
713270,506895,3008,1.0,4505.95,4505.95
713271,506895,3118,3.0,1323.32,3969.96
713272,506896,3031,4.0,4131.99,16527.96
713273,506897,3087,1.0,3703.76,3703.76
713274,506897,3009,1.0,4211.85,4211.85
713275,506898,3107,1.0,3032.56,3032.56
713276,506898,3073,1.0,299.7,299.7
713277,506899,3001,2.0,1984.68,3969.36
713278,506900,3139,1.0,2778.51,2778.51
713279,506900,3121,3.0,4863.72,14591.16
713280,506900,3012,1.0,5216.14,5216.14
713281,506900,3088,2.0,4328.32,8656.64
713282,506901,3136,2.0,2281.58,4563.16
713283,506901,3056,1.0,6297.45,6297.45
713284,506902,3106,4.0,1514.22,6056.88
713285,506903,3041,5.0,897.51,4487.55
713286,506904,3057,2.0,638.12,1276.24
713287,506905,3065,1.0,1855.37,1855.37
713288,506906,3084,1.0,667.81,667.81
713289,506906,3081,2.0,5245.55,10491.1
713290,506907,3017,1.0,21113.2,21113.2
713291,506908,3074,2.0,4577.79,9155.58
713292,506909,3132,2.0,1294.76,2589.52
713293,506909,3078,1.0,611.34,611.34
713294,506910,3041,2.0,1082.74,2165.48
713295,506910,3102,2.0,4017.78,8035.56
713296,506910,3071,2.0,5063.89,10127.78
713297,506911,3106,1.0,1970.01,1970.01
713298,506912,3093,2.0,4732.29,9464.58
713299,506912,3146,2.0,423.23,846.46
713300,506913,3044,2.0,5307.22,10614.44
713301,506914,3059,1.0,545.49,545.49
713302,506914,3113,1.0,6471.99,6471.99
713303,506914,3068,1.0,3986.16,3986.16
713304,506914,3031,1.0,3774.13,3774.13
713305,506915,3144,1.0,1727.64,1727.64
713306,506916,3049,3.0,3377.9,10133.7
713307,506916,3033,1.0,662.8,662.8
713308,506916,3006,3.0,929.69,2789.07
713309,506916,3005,1.0,1088.54,1088.54
713310,506917,3003,2.0,3799.4,7598.8
713311,506917,3098,1.0,2506.34,2506.34
713312,506918,3053,1.0,5992.67,5992.67
713313,506918,3139,1.0,2762.88,2762.88
713314,506918,3072,1.0,1552.15,1552.15
713315,506919,3072,1.0,1562.34,1562.34
713316,506919,3111,2.0,2168.02,4336.04
713317,506920,3088,2.0,3935.42,7870.84
713318,506921,3042,1.0,3477.13,3477.13
713319,506922,3092,1.0,3572.88,3572.88
713320,506923,3019,1.0,2179.7,2179.7
713321,506923,3117,1.0,5794.35,5794.35
713322,506923,3100,1.0,925.7,925.7
713323,506924,3067,1.0,1121.04,1121.04
713324,506924,3119,1.0,6063.53,6063.53
713325,506925,3043,1.0,469.5,469.5
713326,506925,3119,1.0,6034.47,6034.47
713327,506925,3067,3.0,934.69,2804.07
713328,506926,3065,1.0,1628.76,1628.76
713329,506927,3103,2.0,1685.57,3371.14
713330,506927,3028,1.0,3483.51,3483.51
713331,506928,3129,1.0,305.92,305.92
713332,506928,3072,1.0,1236.52,1236.52
713333,506928,3083,1.0,2095.98,2095.98
713334,506929,3027,1.0,15861.9,15861.9
713335,506930,3069,2.0,622.37,1244.74
713336,506930,3023,4.0,2192.85,8771.4
713337,506931,3014,2.0,1207.12,2414.24
713338,506932,3049,2.0,3767.95,7535.9
713339,506933,3139,4.0,2404.82,9619.28
713340,506934,3116,1.0,6158.93,6158.93
713341,506935,3033,1.0,547.54,547.54
713342,506935,3150,1.0,1790.52,1790.52
713343,506936,3135,3.0,6206.36,18619.079999999998
713344,506936,3080,4.0,944.85,3779.4
713345,506937,3005,2.0,1270.15,2540.3
713346,506938,3121,1.0,4752.93,4752.93
713347,506938,3104,1.0,3775.05,3775.05
713348,506939,3111,4.0,2061.08,8244.32
713349,506939,3138,2.0,4343.22,8686.44
713350,506939,3031,1.0,4206.84,4206.84
713351,506939,3004,3.0,743.03,2229.09
713352,506940,3024,2.0,2743.5,5487.0
713353,506940,3006,1.0,1230.48,1230.48
713354,506940,3033,1.0,667.01,667.01
713355,506941,3025,1.0,2521.42,2521.42
713356,506941,3056,2.0,6601.56,13203.12
713357,506941,3146,1.0,471.86,471.86
713358,506941,3115,1.0,3978.34,3978.34
713359,506942,3072,3.0,1122.44,3367.32
713360,506942,3068,4.0,4603.41,18413.64
713361,506942,3012,3.0,5823.69,17471.07
713362,506943,3021,1.0,3267.05,3267.05
713363,506944,3066,1.0,3474.49,3474.49
713364,506944,3041,3.0,833.05,2499.1499999999996
713365,506945,3017,1.0,2299.38,2299.38
713366,506946,3101,4.0,464.61,1858.44
713367,506947,3107,2.0,2171.87,4343.74
713368,506948,3003,1.0,4409.61,4409.61
713369,506948,3054,1.0,5582.68,5582.68
713370,506949,3030,4.0,459.0,1836.0
713371,506950,3032,2.0,968.83,1937.66
713372,506951,3004,1.0,669.62,669.62
713373,506951,3029,1.0,4254.53,4254.53
713374,506952,3125,2.0,1379.85,2759.7
713375,506952,3141,1.0,5169.83,5169.83
713376,506953,3085,1.0,1620.45,1620.45
713377,506954,3120,4.0,3833.56,15334.24
713378,506955,3138,4.0,4049.66,16198.64
713379,506956,3142,3.0,1943.33,5829.99
713380,506957,3126,4.0,2770.49,11081.96
713381,506957,3088,4.0,4637.52,18550.08
713382,506958,3137,5.0,3156.36,15781.800000000001
713383,506958,3006,1.0,1282.3,1282.3
713384,506959,3060,2.0,1995.91,3991.82
713385,506959,3065,3.0,1599.72,4799.16
713386,506959,3077,3.0,4134.78,12404.34
713387,506959,3062,1.0,1904.48,1904.48
713388,506960,3041,4.0,829.78,3319.12
713389,506961,3124,1.0,816.9,816.9
713390,506961,3104,1.0,3778.41,3778.41
713391,506962,3106,1.0,1590.07,1590.07
713392,506962,3076,2.0,5169.31,10338.62
713393,506962,3112,2.0,1083.28,2166.56
713394,506963,3013,5.0,5971.69,29858.449999999997
713395,506963,3102,2.0,3729.09,7458.18
713396,506963,3038,2.0,845.84,1691.68
713397,506963,3081,2.0,4784.18,9568.36
713398,506964,3063,1.0,5159.6,5159.6
713399,506964,3034,3.0,6798.46,20395.38
713400,506965,3119,2.0,6321.24,12642.48
713401,506966,3050,3.0,1165.23,3495.69
713402,506967,3087,2.0,4692.89,9385.78
713403,506968,3009,1.0,3099.03,3099.03
713404,506968,3079,1.0,2748.38,2748.38
713405,506969,3013,1.0,4906.93,4906.93
713406,506969,3076,4.0,4644.65,18578.6
713407,506969,3084,2.0,494.38,988.76
713408,506970,3099,3.0,435.86,1307.58
713409,506971,3114,3.0,701.21,2103.63
713410,506972,3054,1.0,5818.4,5818.4
713411,506972,3077,1.0,4379.64,4379.64
713412,506972,3025,2.0,2361.23,4722.46
713413,506973,3019,1.0,2830.04,2830.04
713414,506973,3010,1.0,3461.38,3461.38
713415,506974,3149,1.0,461.13,461.13
713416,506974,3112,1.0,1085.79,1085.79
713417,506974,3150,1.0,1864.3,1864.3
713418,506975,3040,4.0,2519.18,10076.72
713419,506975,3107,1.0,2978.33,2978.33
713420,506975,3003,4.0,3820.14,15280.56
713421,506975,3048,4.0,3222.53,12890.12
713422,506976,3023,4.0,2007.76,8031.04
713423,506976,3102,4.0,4239.13,16956.52
713424,506976,3136,2.0,2033.97,4067.94
713425,506977,3066,1.0,3555.41,3555.41
713426,506978,3071,4.0,3954.7,15818.8
713427,506978,3023,5.0,1883.2,9416.0
713428,506978,3139,4.0,2711.2,10844.8
713429,506979,3021,1.0,3699.96,3699.96
713430,506980,3035,2.0,6522.68,13045.36
713431,506981,3108,1.0,5064.15,5064.15
713432,506981,3126,3.0,2546.69,7640.07
713433,506981,3116,4.0,4357.64,17430.56
713434,506982,3055,3.0,3942.36,11827.08
713435,506982,3062,3.0,1937.37,5812.11
713436,506983,3018,1.0,3195.1,3195.1
713437,506983,3012,2.0,6134.86,12269.72
713438,506984,3077,4.0,4025.17,16100.68
713439,506984,3022,2.0,1014.58,2029.16
713440,506985,3074,5.0,5823.95,29119.75
713441,506986,3094,3.0,4132.06,12396.18
713442,506986,3120,2.0,3396.21,6792.42
713443,506987,3053,2.0,4953.69,9907.38
713444,506987,3087,3.0,3802.34,11407.02
713445,506987,3103,1.0,2001.99,2001.99
713446,506988,3029,4.0,3566.05,14264.2
713447,506988,3102,3.0,4662.23,13986.689999999999
713448,506988,3144,2.0,2096.11,4192.22
713449,506989,3046,2.0,3433.69,6867.38
713450,506990,3134,3.0,1988.77,5966.3099999999995
713451,506990,3034,5.0,6604.12,33020.6
713452,506991,3026,3.0,4680.83,14042.49
713453,506991,3035,1.0,6005.84,6005.84
713454,506992,3031,1.0,4226.77,4226.77
713455,506992,3066,4.0,2998.24,11992.96
713456,506993,3039,2.0,4664.4,9328.8
713457,506993,3052,3.0,4754.18,14262.54
713458,506993,3127,1.0,4755.27,4755.27
713459,506994,3050,1.0,1423.54,1423.54
713460,506994,3042,2.0,3667.25,7334.5
713461,506994,3148,1.0,3278.47,3278.47
713462,506995,3007,1.0,755.06,755.06
713463,506995,3145,1.0,1669.26,1669.26
713464,506996,3006,5.0,1194.95,5974.75
713465,506996,3089,2.0,5333.91,10667.82
713466,506996,3011,5.0,382.68,1913.4
713467,506997,3091,1.0,1094.38,1094.38
713468,506997,3059,1.0,488.2,488.2
713469,506997,3009,2.0,3588.76,7177.52
713470,506998,3059,1.0,481.7,481.7
713471,506998,3084,2.0,680.35,1360.7
713472,506998,3141,2.0,4724.68,9449.36
713473,506998,3077,2.0,5573.54,11147.08
713474,506999,3084,3.0,615.22,1845.66
