order_id,customer_id,order_date,order_status
507484,11763,2024-04-24,Delivered
507485,11925,2024-08-26,Delivered
507486,11912,2024-03-22,Delivered
507487,12311,2023-09-03,Delivered
507488,11149,2024-06-12,Delivered
507489,11578,2023-07-08,Delivered
507490,11238,2024-03-01,Delivered
507491,11458,2023-08-16,Delivered
507492,12029,2024-07-29,Cancelled
507493,10404,2023-07-18,Delivered
507494,11087,2024-02-14,Delivered
507495,10357,2024-05-30,Delivered
507496,12639,2024-08-23,Delivered
507497,10574,2024-08-12,Delivered
507498,12902,2024-08-31,Delivered
507499,10111,2024-08-06,Delivered
507500,12587,2023-09-15,Delivered
507501,11632,2024-02-05,Delivered
507502,12219,2023-07-21,Delivered
507503,11257,2024-07-19,Delivered
507504,10340,2024-09-10,Delivered
507505,12522,2023-08-27,Delivered
507506,12924,2023-07-08,Delivered
507507,11009,2024-02-13,Returned
507508,12693,2023-08-21,Delivered
507509,11421,2023-12-11,Delivered
507510,12390,2023-08-27,Delivered
507511,12053,2023-08-19,Delivered
507512,12778,2023-09-19,Cancelled
507513,10689,2023-12-24,Delivered
507514,10079,2023-08-06,Delivered
507515,12430,2023-12-12,Delivered
507516,11435,2024-05-07,Delivered
507517,10661,2024-05-22,Delivered
507518,11442,2024-01-29,Returned
507519,11942,2024-01-02,Delivered
507520,10027,2023-07-14,Cancelled
507521,11929,2024-06-03,Delivered
507522,10326,2023-09-11,Delivered
507523,12315,2024-03-03,Delivered
507524,11489,2024-01-17,Delivered
507525,12888,2024-03-29,Delivered
507526,12476,2024-06-12,Delivered
507527,11450,2023-08-18,Delivered
507528,12349,2024-04-03,Delivered
507529,12427,2024-05-04,Delivered
507530,12879,2024-09-23,Returned
507531,11934,2024-04-04,Delivered
507532,12155,2024-01-26,Delivered
507533,10503,2024-01-05,Delivered
507534,10295,2023-08-05,Returned
507535,11147,2024-05-11,Delivered
507536,10698,2024-06-08,Returned
507537,12373,2024-07-28,Delivered
507538,10987,2023-12-01,Delivered
507539,10799,2024-05-17,Delivered
507540,11812,2023-06-27,Returned
507541,10905,2023-10-12,Delivered
507542,10099,2023-09-22,Delivered
507543,10394,2024-06-27,Delivered
507544,11085,2023-12-05,Delivered
507545,12942,2024-05-18,Delivered
507546,10798,2024-09-10,Delivered
507547,11680,2024-02-15,Returned
507548,11435,2023-10-09,Delivered
507549,12125,2023-07-06,Delivered
507550,10112,2024-01-28,Delivered
507551,10798,2024-06-18,Delivered
507552,11703,2023-07-28,Delivered
507553,10662,2023-07-12,Delivered
507554,11873,2023-08-19,Delivered
507555,11388,2024-09-20,Delivered
507556,12508,2024-05-04,Delivered
507557,12807,2024-01-19,Delivered
507558,10369,2024-01-24,Cancelled
507559,10218,2024-06-27,Delivered
507560,11322,2024-05-06,Cancelled
507561,12151,2023-09-26,Delivered
507562,10122,2024-02-23,Delivered
507563,10671,2023-10-04,Delivered
507564,11478,2024-02-05,Delivered
507565,12173,2023-12-17,Delivered
507566,11278,2023-10-19,Delivered
507567,10804,2023-06-11,Delivered
507568,10647,2024-06-29,Delivered
507569,10935,2024-02-11,Delivered
507570,12717,2024-08-31,Returned
507571,12542,2024-03-29,Delivered
507572,10306,2023-08-26,Cancelled
507573,10664,2023-12-06,Delivered
507574,11173,2023-06-10,Delivered
507575,13013,2024-08-06,Delivered
507576,11960,2024-03-01,Delivered
507577,11757,2023-09-16,Delivered
507578,10166,2024-09-18,Cancelled
507579,10566,2023-10-03,Delivered
507580,12646,2024-02-03,Returned
507581,10822,2023-08-03,Delivered
507582,12113,2024-08-30,Delivered
507583,12937,2023-10-07,Delivered
507584,11160,2024-05-26,Delivered
507585,12906,2023-10-26,Delivered
507586,11551,2023-11-11,Delivered
507587,10175,2023-06-15,Delivered
507588,10662,2024-09-21,Delivered
507589,11293,2024-01-16,Delivered
507590,11257,2024-07-28,Delivered
507591,11830,2023-06-24,Delivered
507592,11266,2023-08-12,Delivered
507593,11715,2024-07-30,Delivered
507594,10008,2023-08-22,Cancelled
507595,10386,2024-05-10,Delivered
507596,10166,2023-08-07,Delivered
507597,11218,2024-01-31,Delivered
507598,10869,2024-02-02,Delivered
507599,10793,2024-02-29,Delivered
507600,11814,2023-12-27,Returned
507601,11122,2024-03-16,Delivered
507602,10704,2024-07-05,Returned
507603,12161,2023-08-19,Delivered
507604,12319,2024-02-16,Returned
507605,10107,2023-08-31,Delivered
507606,12396,2023-11-04,Delivered
507607,10535,2024-08-20,Cancelled
507608,11280,2024-07-19,Delivered
507609,12332,2023-12-20,Returned
507610,10971,2023-07-16,Delivered
507611,12459,2023-08-07,Delivered
507612,10952,2024-01-26,Returned
507613,10711,2024-02-15,Delivered
507614,12102,2023-07-12,Delivered
507615,12846,2023-10-30,Delivered
507616,11395,2024-09-16,Delivered
507617,12687,2024-01-06,Cancelled
507618,11605,2024-06-09,Returned
507619,10862,2024-03-03,Returned
507620,11276,2024-07-05,Delivered
507621,12283,2023-08-02,Delivered
507622,11033,2023-11-15,Delivered
507623,10609,2024-01-27,Delivered
507624,11786,2023-07-23,Delivered
507625,12443,2024-03-29,Delivered
507626,10743,2023-12-14,Delivered
507627,11202,2023-10-16,Cancelled
507628,10661,2024-08-05,Delivered
507629,10359,2023-11-22,Delivered
507630,10649,2024-01-25,Delivered
507631,10314,2024-04-25,Delivered
507632,12064,2024-03-11,Delivered
507633,11569,2024-01-25,Delivered
507634,12094,2023-06-11,Returned
507635,11775,2024-02-24,Delivered
507636,10806,2023-10-30,Returned
507637,10782,2024-09-04,Delivered
507638,12724,2024-06-05,Delivered
507639,12430,2024-02-20,Cancelled
507640,10987,2024-06-03,Cancelled
507641,10236,2023-06-05,Returned
507642,10875,2024-09-30,Delivered
507643,12255,2024-09-13,Delivered
507644,10070,2023-09-01,Delivered
507645,10209,2024-02-02,Delivered
507646,12512,2024-07-30,Delivered
507647,12037,2024-02-15,Delivered
507648,12763,2023-12-04,Returned
507649,10278,2024-04-20,Delivered
507650,12380,2024-01-20,Delivered
507651,11614,2024-03-28,Delivered
507652,11360,2024-08-30,Delivered
507653,10869,2024-01-28,Delivered
507654,10805,2024-02-02,Delivered
507655,12808,2023-06-02,Delivered
507656,12378,2023-06-17,Delivered
507657,10949,2024-08-14,Cancelled
507658,10326,2023-08-21,Delivered
507659,11403,2024-06-23,Delivered
507660,11441,2023-08-28,Delivered
507661,10419,2024-07-28,Delivered
507662,11409,2023-12-22,Returned
507663,10588,2024-05-19,Delivered
507664,11333,2023-07-09,Delivered
507665,13001,2023-09-08,Delivered
507666,10093,2024-06-04,Delivered
507667,11954,2024-05-09,Delivered
507668,12764,2024-03-17,Delivered
507669,10482,2024-04-29,Delivered
507670,11467,2024-06-01,Delivered
507671,12693,2024-08-25,Delivered
507672,12671,2023-11-17,Delivered
507673,10498,2023-11-18,Delivered
507674,10318,2024-03-03,Returned
507675,10526,2023-10-25,Delivered
507676,11492,2024-03-04,Delivered
507677,10098,2024-08-04,Delivered
507678,12410,2023-08-28,Delivered
507679,10143,2023-06-30,Delivered
507680,12988,2023-10-30,Cancelled
507681,10458,2023-07-27,Delivered
507682,10855,2023-12-25,Delivered
507683,11128,2023-09-26,Delivered
507684,11513,2024-08-30,Returned
507685,11523,2024-03-16,Returned
507686,10586,2023-07-13,Delivered
507687,11832,2023-09-02,Delivered
507688,12221,2024-02-10,Delivered
507689,12448,2023-08-10,Delivered
507690,11186,2023-10-07,Delivered
507691,11269,2023-09-16,Delivered
507692,10477,2023-07-21,Delivered
507693,12732,2024-02-05,Delivered
507694,12398,2023-07-15,Delivered
507695,10596,2023-09-06,Delivered
507696,11727,2024-09-22,Returned
507697,10853,2023-09-04,Delivered
507698,10364,2023-11-29,Delivered
507699,11506,2024-08-18,Returned
507700,11006,2024-04-30,Delivered
507701,10799,2023-12-01,Delivered
507702,11878,2023-06-01,Returned
507703,10357,2024-03-12,Delivered
507704,11055,2024-09-04,Cancelled
507705,11699,2023-11-01,Delivered
507706,12736,2023-08-14,Delivered
507707,12851,2023-06-07,Delivered
507708,12048,2023-09-17,Delivered
507709,12496,2024-09-24,Delivered
507710,11028,2024-07-14,Delivered
507711,12784,2024-01-06,Delivered
507712,11051,2024-01-24,Delivered
507713,12740,2024-04-27,Delivered
507714,10105,2024-09-22,Delivered
507715,11128,2024-01-20,Delivered
507716,10788,2023-08-24,Delivered
507717,12892,2024-03-05,Delivered
507718,10509,2024-09-01,Cancelled
507719,12515,2024-09-09,Delivered
507720,11512,2024-07-14,Cancelled
507721,11048,2023-07-05,Delivered
507722,10609,2024-06-02,Delivered
507723,11512,2023-08-23,Cancelled
507724,12111,2023-06-06,Delivered
507725,10421,2023-07-25,Delivered
507726,12087,2024-06-07,Returned
507727,10852,2023-11-04,Delivered
507728,11196,2023-10-02,Delivered
507729,12315,2024-08-05,Delivered
507730,10841,2024-09-11,Delivered
507731,12113,2023-12-24,Delivered
507732,11942,2024-06-02,Delivered
507733,12311,2023-08-09,Delivered
507734,10863,2024-02-19,Delivered
507735,10398,2024-05-06,Cancelled
507736,10212,2024-01-22,Cancelled
507737,12155,2024-08-06,Cancelled
507738,12587,2023-09-14,Returned
507739,12879,2024-09-12,Delivered
507740,11554,2024-02-09,Delivered
507741,12976,2023-11-08,Delivered
507742,11474,2024-09-17,Delivered
507743,11194,2024-01-20,Delivered
507744,11623,2024-08-23,Delivered
507745,10001,2023-12-19,Delivered
507746,10363,2023-07-16,Delivered
507747,12451,2024-02-07,Delivered
507748,10699,2024-01-13,Delivered
507749,12987,2023-12-20,Delivered
507750,10571,2024-06-19,Delivered
507751,11048,2023-09-11,Delivered
507752,11853,2024-05-28,Delivered
507753,12011,2024-08-18,Delivered
507754,10910,2023-11-11,Returned
507755,11272,2023-08-09,Delivered
507756,10880,2023-09-02,Delivered
507757,12280,2023-11-26,Delivered
507758,10115,2024-02-10,Delivered
507759,10037,2024-05-08,Delivered
507760,12519,2023-06-21,Delivered
507761,11934,2024-07-03,Returned
507762,10574,2024-02-25,Delivered
507763,13039,2024-08-19,Delivered
507764,11632,2024-01-23,Delivered
507765,11275,2023-06-21,Delivered
507766,10297,2024-07-04,Cancelled
507767,10296,2023-09-10,Delivered
507768,11282,2024-03-03,Delivered
507769,11143,2023-10-10,Delivered
507770,11467,2024-02-19,Delivered
507771,11888,2023-12-12,Delivered
507772,10513,2024-07-10,Delivered
507773,11315,2024-09-04,Delivered
507774,12605,2023-08-08,Delivered
507775,12714,2024-07-21,Delivered
507776,12285,2023-08-28,Delivered
507777,10529,2024-06-17,Delivered
507778,10968,2023-09-13,Delivered
507779,11037,2024-08-15,Returned
507780,12278,2024-06-14,Delivered
507781,12694,2024-06-11,Delivered
507782,10209,2023-09-26,Delivered
507783,12896,2024-04-28,Delivered
507784,10916,2024-01-18,Delivered
507785,13056,2024-08-16,Delivered
507786,12852,2024-01-31,Delivered
507787,12427,2024-03-11,Delivered
507788,10582,2023-06-24,Delivered
507789,10911,2024-06-21,Delivered
507790,13028,2024-03-29,Delivered
507791,11073,2024-05-23,Delivered
507792,12552,2023-09-15,Delivered
507793,12910,2024-01-10,Cancelled
507794,12322,2023-12-30,Delivered
507795,11490,2023-08-22,Delivered
507796,11244,2023-11-13,Cancelled
507797,10048,2024-08-31,Delivered
507798,11235,2024-09-20,Delivered
507799,11684,2024-05-16,Delivered
507800,10698,2023-09-30,Returned
507801,12784,2023-06-30,Delivered
507802,10462,2024-03-23,Delivered
507803,11795,2024-05-16,Delivered
507804,10459,2024-05-18,Delivered
507805,11125,2024-03-31,Delivered
507806,11863,2024-06-05,Delivered
507807,11593,2023-12-30,Delivered
507808,12514,2023-11-14,Delivered
507809,11001,2023-08-26,Delivered
507810,10383,2023-10-05,Cancelled
507811,11175,2023-07-07,Returned
507812,11669,2024-09-14,Delivered
507813,11578,2023-09-26,Returned
507814,10556,2024-04-10,Returned
507815,11049,2024-09-04,Cancelled
507816,11069,2023-08-20,Delivered
507817,12634,2024-07-16,Delivered
507818,12711,2024-01-01,Delivered
507819,12987,2024-02-24,Delivered
507820,12266,2023-07-06,Cancelled
507821,12846,2024-07-22,Delivered
507822,12205,2023-12-05,Delivered
507823,12476,2024-04-05,Returned
507824,12924,2023-12-20,Delivered
507825,12056,2023-09-19,Cancelled
507826,10996,2024-05-13,Cancelled
507827,11651,2024-08-16,Delivered
507828,11837,2024-07-16,Delivered
507829,12534,2024-04-21,Delivered
507830,12273,2023-07-28,Delivered
507831,10175,2024-04-13,Delivered
507832,11356,2023-09-17,Delivered
507833,11970,2024-02-08,Delivered
507834,11250,2024-05-12,Returned
507835,10175,2023-06-07,Delivered
507836,12494,2024-05-11,Cancelled
507837,10353,2023-08-30,Delivered
507838,11964,2024-01-17,Delivered
507839,10728,2024-03-07,Delivered
507840,10873,2024-07-06,Delivered
507841,11630,2024-07-06,Delivered
507842,10525,2024-08-27,Delivered
507843,13054,2023-11-02,Delivered
507844,11079,2023-09-10,Delivered
507845,11433,2024-02-01,Delivered
507846,11315,2024-08-24,Delivered
507847,10566,2023-10-22,Delivered
507848,11230,2024-06-08,Delivered
507849,12162,2024-05-27,Delivered
507850,11707,2023-11-26,Cancelled
507851,12266,2023-07-04,Delivered
507852,11731,2024-05-27,Delivered
507853,12422,2024-02-08,Delivered
507854,10425,2023-09-05,Delivered
507855,11880,2024-03-21,Delivered
507856,12812,2024-07-14,Delivered
507857,11551,2024-01-21,Delivered
507858,11368,2023-07-14,Delivered
507859,12398,2024-07-28,Returned
507860,12429,2023-12-12,Delivered
507861,11079,2024-01-08,Delivered
507862,11514,2023-11-04,Delivered
507863,12357,2024-07-01,Delivered
507864,10912,2024-07-21,Delivered
507865,12056,2024-03-12,Delivered
507866,12498,2024-06-25,Returned
507867,12600,2024-07-04,Delivered
507868,10037,2024-03-26,Returned
507869,10239,2024-01-18,Delivered
507870,10869,2023-11-22,Cancelled
507871,10112,2023-06-23,Delivered
507872,11241,2024-02-06,Delivered
507873,10020,2023-11-27,Delivered
507874,11988,2024-02-25,Delivered
507875,11071,2024-08-12,Delivered
507876,11704,2023-07-01,Delivered
507877,12349,2024-07-08,Delivered
507878,12004,2024-09-02,Delivered
507879,10866,2023-09-26,Delivered
507880,12479,2023-07-18,Delivered
507881,11036,2024-03-04,Delivered
507882,11442,2024-02-01,Delivered
507883,12911,2023-08-28,Delivered
507884,10539,2023-07-29,Delivered
507885,11188,2023-06-28,Delivered
507886,11278,2023-08-03,Delivered
507887,11008,2023-06-01,Delivered
507888,12430,2024-02-18,Delivered
507889,11705,2024-07-31,Returned
507890,11424,2023-06-08,Delivered
507891,12639,2024-01-30,Returned
507892,10358,2024-06-27,Returned
507893,13028,2024-03-20,Delivered
507894,12016,2023-10-18,Delivered
507895,13009,2024-08-01,Delivered
507896,12600,2023-12-27,Delivered
507897,11783,2024-08-09,Delivered
507898,12048,2023-07-21,Delivered
507899,10513,2023-09-11,Delivered
507900,10875,2024-05-06,Delivered
507901,11278,2024-02-29,Delivered
507902,11830,2023-12-29,Delivered
507903,11239,2024-07-26,Delivered
507904,10164,2024-09-22,Delivered
507905,12613,2023-06-01,Delivered
507906,12839,2024-09-11,Delivered
507907,10802,2024-01-12,Returned
507908,12776,2024-07-10,Delivered
507909,10156,2024-09-16,Delivered
507910,11710,2024-05-24,Delivered
507911,12892,2024-05-20,Returned
507912,11023,2023-07-01,Delivered
507913,12322,2024-03-01,Returned
507914,12606,2024-05-18,Delivered
507915,10955,2024-08-29,Delivered
507916,10247,2023-07-27,Delivered
507917,11355,2023-07-07,Delivered
507918,10543,2024-02-11,Delivered
507919,12993,2023-11-02,Returned
507920,10657,2023-06-12,Returned
507921,11636,2023-06-07,Delivered
507922,10625,2023-11-18,Delivered
507923,11299,2024-07-28,Delivered
507924,10326,2023-11-11,Delivered
507925,12267,2023-08-09,Delivered
507926,11551,2023-11-15,Cancelled
507927,11644,2023-09-07,Delivered
507928,11513,2023-08-18,Delivered
507929,11929,2024-04-17,Delivered
507930,11957,2023-11-05,Delivered
507931,13059,2024-03-05,Delivered
507932,11199,2023-08-12,Delivered
507933,12420,2023-10-13,Delivered
507934,10854,2024-09-08,Returned
507935,10778,2023-06-19,Delivered
507936,11367,2024-07-03,Delivered
507937,11235,2023-10-15,Delivered
507938,10092,2024-04-06,Returned
507939,11815,2024-08-12,Delivered
507940,12163,2023-09-22,Delivered
507941,12998,2024-08-09,Delivered
507942,10586,2023-10-26,Delivered
507943,12843,2023-10-03,Delivered
507944,11904,2024-06-30,Delivered
507945,10426,2024-01-09,Delivered
507946,11447,2024-05-14,Delivered
507947,12983,2023-12-04,Returned
507948,10465,2023-07-30,Delivered
507949,10907,2024-05-02,Returned
507950,12656,2023-10-25,Delivered
507951,11112,2023-08-06,Delivered
507952,12298,2024-06-28,Delivered
507953,11958,2024-04-03,Cancelled
507954,12967,2024-02-16,Delivered
507955,10315,2023-08-09,Delivered
507956,11805,2024-09-30,Delivered
507957,12926,2024-09-22,Delivered
507958,11583,2024-01-02,Delivered
507959,10241,2023-10-12,Delivered
507960,12083,2024-01-10,Delivered
507961,10373,2023-07-04,Delivered
507962,12873,2024-03-25,Delivered
507963,11243,2024-04-09,Delivered
507964,11606,2023-06-13,Delivered
507965,11031,2024-03-23,Delivered
507966,10091,2024-08-07,Delivered
507967,12036,2024-05-27,Delivered
507968,12256,2024-05-29,Delivered
507969,12970,2024-09-26,Cancelled
507970,10875,2024-01-24,Delivered
507971,10091,2024-05-27,Delivered
507972,12772,2023-11-20,Returned
507973,10124,2024-03-07,Delivered
507974,11515,2023-11-13,Delivered
507975,11160,2024-02-09,Returned
507976,10698,2023-12-04,Delivered
507977,12285,2023-11-25,Delivered
507978,11182,2023-09-25,Returned
507979,12350,2024-02-05,Returned
507980,12412,2024-08-10,Delivered
507981,10182,2024-04-25,Delivered
507982,11127,2023-09-14,Delivered
507983,12249,2024-06-14,Delivered
507984,12086,2024-02-16,Returned
507985,11279,2023-11-08,Returned
507986,11379,2024-03-07,Delivered
507987,11258,2024-07-02,Delivered
507988,12351,2024-05-06,Returned
507989,10989,2024-07-07,Delivered
507990,11380,2024-02-06,Delivered
507991,10447,2024-03-12,Delivered
507992,12648,2023-07-30,Delivered
507993,12508,2024-04-18,Delivered
507994,12259,2023-06-15,Returned
507995,10664,2023-08-06,Delivered
507996,12805,2024-02-12,Delivered
507997,11395,2023-08-29,Delivered
507998,12259,2023-10-06,Delivered
507999,11773,2024-07-20,Delivered
508000,10912,2024-06-05,Delivered
508001,10115,2023-10-07,Delivered
508002,10246,2024-09-24,Delivered
508003,12328,2023-10-05,Delivered
508004,10292,2024-06-05,Delivered
508005,12144,2024-05-25,Delivered
508006,10403,2023-08-18,Delivered
508007,12874,2023-08-12,Delivered
508008,11081,2023-11-03,Returned
508009,11515,2024-07-31,Delivered
508010,12932,2023-12-06,Delivered
508011,10328,2024-01-11,Delivered
508012,12523,2024-09-08,Delivered
508013,12233,2023-06-07,Delivered
508014,11437,2024-08-19,Delivered
508015,12714,2024-03-16,Delivered
508016,10509,2023-10-26,Returned
508017,13028,2023-09-05,Delivered
508018,11822,2024-02-08,Delivered
508019,11275,2024-04-22,Delivered
508020,11960,2023-09-12,Delivered
508021,10364,2023-12-05,Returned
508022,12336,2023-06-23,Delivered
508023,12064,2024-09-08,Returned
508024,12381,2023-12-18,Delivered
508025,10296,2023-10-22,Delivered
508026,11997,2024-02-04,Returned
508027,13042,2024-05-22,Delivered
508028,12461,2023-12-22,Delivered
508029,10156,2024-07-28,Delivered
508030,10083,2024-06-20,Delivered
508031,11328,2023-06-30,Delivered
508032,10062,2024-02-05,Delivered
508033,10952,2024-02-23,Delivered
508034,11340,2024-03-15,Delivered
508035,11876,2023-09-02,Delivered
508036,11566,2024-04-28,Delivered
508037,10395,2023-06-26,Delivered
508038,11997,2024-01-12,Delivered
508039,12889,2023-08-21,Returned
508040,12482,2023-07-21,Delivered
508041,11368,2024-03-11,Delivered
508042,11826,2023-10-20,Delivered
508043,11410,2023-12-09,Delivered
508044,11866,2024-03-15,Delivered
508045,12096,2023-11-06,Delivered
508046,11515,2024-01-31,Delivered
508047,11363,2024-07-24,Delivered
508048,11640,2023-08-07,Delivered
508049,12042,2024-09-14,Delivered
508050,11141,2023-12-05,Delivered
508051,12656,2023-12-08,Delivered
508052,10502,2023-09-08,Delivered
508053,11006,2023-08-09,Returned
508054,12856,2024-06-18,Delivered
508055,10465,2023-08-06,Delivered
508056,11642,2024-03-09,Delivered
508057,11584,2023-11-03,Delivered
508058,10117,2024-02-03,Delivered
508059,10958,2024-05-25,Returned
508060,12137,2024-04-18,Delivered
508061,11747,2023-06-04,Delivered
508062,10782,2024-09-02,Delivered
508063,12380,2024-06-04,Cancelled
508064,13047,2024-08-03,Returned
508065,11460,2024-05-28,Delivered
508066,11762,2023-12-29,Delivered
508067,10112,2023-12-08,Delivered
508068,11992,2024-02-07,Delivered
508069,10778,2024-08-16,Delivered
508070,10871,2023-10-19,Delivered
508071,10149,2024-09-17,Delivered
508072,10369,2024-09-10,Delivered
508073,10544,2023-12-11,Returned
508074,11167,2024-01-29,Delivered
508075,11311,2024-08-29,Delivered
508076,10529,2023-09-08,Delivered
508077,10126,2023-11-21,Delivered
508078,10131,2023-10-14,Delivered
508079,12768,2024-03-25,Delivered
508080,10235,2024-01-13,Delivered
508081,11266,2023-10-20,Delivered
508082,10640,2023-10-07,Delivered
508083,12016,2024-03-16,Delivered
508084,11796,2023-09-13,Delivered
508085,10001,2024-03-26,Delivered
508086,11768,2024-04-22,Delivered
508087,10600,2023-12-10,Delivered
508088,10146,2024-02-01,Delivered
508089,11828,2023-11-19,Delivered
508090,10378,2023-09-11,Delivered
508091,10055,2023-08-19,Delivered
508092,12021,2023-06-22,Delivered
508093,11620,2023-09-24,Delivered
508094,11293,2023-07-18,Delivered
508095,10107,2023-12-14,Delivered
508096,11060,2024-03-15,Delivered
508097,11303,2024-06-24,Delivered
508098,11769,2024-03-18,Delivered
508099,12697,2023-12-12,Delivered
508100,11692,2023-12-07,Delivered
508101,12476,2024-09-12,Delivered
508102,12508,2024-02-24,Delivered
508103,10910,2024-05-12,Delivered
508104,10382,2024-02-28,Delivered
508105,10556,2024-03-18,Returned
508106,12153,2023-09-23,Delivered
508107,10077,2024-07-06,Delivered
508108,10107,2024-09-10,Returned
508109,11440,2024-06-21,Delivered
508110,10499,2024-01-20,Delivered
508111,12431,2023-10-11,Returned
508112,10447,2024-02-14,Delivered
508113,10324,2023-06-29,Delivered
508114,11705,2024-06-27,Returned
508115,11518,2023-10-15,Delivered
508116,10724,2024-06-22,Delivered
508117,10380,2024-09-23,Delivered
508118,11001,2023-12-19,Delivered
508119,12842,2024-09-08,Cancelled
508120,12333,2023-11-03,Delivered
508121,12153,2023-10-11,Delivered
508122,12686,2023-10-29,Delivered
508123,10893,2024-07-16,Delivered
508124,10311,2024-04-17,Delivered
508125,12176,2024-02-02,Cancelled
508126,12010,2023-08-30,Delivered
508127,12240,2023-12-31,Delivered
508128,11461,2023-06-16,Delivered
508129,10782,2023-11-08,Returned
508130,10937,2023-08-31,Delivered
508131,10382,2024-07-06,Delivered
508132,12817,2023-08-15,Delivered
508133,10561,2023-10-16,Delivered
508134,11481,2023-06-07,Delivered
508135,11168,2023-10-24,Delivered
508136,10432,2024-09-06,Cancelled
508137,10905,2023-06-01,Delivered
508138,10292,2024-05-05,Delivered
508139,11837,2024-09-06,Cancelled
508140,11184,2024-05-30,Delivered
508141,11485,2024-05-16,Cancelled
508142,12953,2024-08-10,Delivered
508143,10649,2023-10-19,Delivered
508144,12039,2023-07-15,Delivered
508145,12311,2024-04-22,Delivered
508146,11195,2024-04-17,Delivered
508147,11201,2024-04-16,Delivered
508148,10201,2023-09-24,Returned
508149,11402,2023-08-12,Delivered
508150,11114,2023-07-17,Delivered
508151,10931,2024-07-01,Delivered
508152,11870,2024-07-16,Delivered
508153,11702,2023-08-12,Delivered
508154,11331,2024-08-11,Delivered
508155,12037,2024-03-29,Delivered
508156,11904,2024-02-08,Delivered
508157,11316,2024-01-16,Delivered
508158,12953,2023-07-10,Delivered
508159,10741,2024-08-23,Delivered
508160,12521,2024-03-25,Delivered
508161,12645,2023-10-21,Delivered
508162,11566,2024-06-27,Delivered
508163,10952,2023-09-08,Delivered
508164,10187,2024-05-05,Delivered
508165,10694,2024-03-23,Delivered
508166,11968,2024-08-26,Delivered
508167,11683,2024-08-08,Delivered
508168,12986,2023-11-03,Delivered
508169,12036,2023-11-02,Returned
508170,12764,2023-11-25,Delivered
508171,11014,2024-02-26,Delivered
508172,11832,2023-11-16,Delivered
508173,12011,2023-08-27,Cancelled
508174,10640,2024-06-07,Delivered
508175,12040,2024-08-25,Delivered
508176,11686,2024-01-09,Delivered
508177,11376,2024-08-08,Delivered
508178,11934,2024-08-16,Returned
508179,12695,2023-12-08,Delivered
508180,10382,2024-08-28,Delivered
508181,11199,2024-08-26,Delivered
508182,11647,2024-01-12,Delivered
508183,12019,2024-09-03,Delivered
508184,12997,2023-10-27,Delivered
508185,11328,2024-05-10,Delivered
508186,11403,2023-10-13,Delivered
508187,10618,2024-03-15,Delivered
508188,12312,2023-09-05,Delivered
508189,12902,2024-08-13,Returned
508190,10252,2024-04-05,Delivered
508191,13056,2024-02-04,Cancelled
508192,12380,2024-08-17,Cancelled
508193,10863,2024-01-29,Delivered
508194,11179,2023-09-16,Delivered
508195,12362,2024-07-24,Delivered
508196,11317,2023-11-12,Delivered
508197,11232,2023-10-29,Delivered
508198,10037,2024-07-15,Delivered
508199,11789,2024-04-09,Delivered
508200,10224,2024-09-14,Delivered
508201,11406,2023-08-21,Delivered
508202,12569,2024-05-24,Delivered
508203,11008,2024-04-08,Delivered
508204,11903,2024-05-17,Delivered
508205,10043,2023-07-09,Delivered
508206,10189,2024-08-24,Delivered
508207,10083,2024-04-13,Delivered
508208,10982,2024-05-23,Delivered
508209,12865,2024-07-16,Returned
508210,12746,2024-09-05,Delivered
508211,12944,2024-01-14,Returned
508212,11283,2023-10-11,Delivered
508213,10720,2024-07-09,Delivered
508214,10546,2023-07-14,Delivered
508215,11779,2023-10-14,Delivered
508216,11226,2023-06-07,Delivered
508217,12292,2024-05-02,Returned
508218,11094,2024-08-18,Returned
508219,10083,2024-06-11,Delivered
508220,12069,2023-08-05,Delivered
508221,10043,2024-02-27,Delivered
508222,10194,2024-09-21,Returned
508223,11226,2023-11-17,Delivered
508224,12481,2024-02-13,Delivered
508225,12888,2024-01-13,Returned
508226,11809,2024-04-08,Delivered
508227,10247,2023-08-11,Delivered
508228,13017,2024-05-14,Delivered
508229,12124,2023-06-09,Delivered
508230,12125,2023-09-09,Delivered
508231,10326,2023-07-21,Delivered
508232,12915,2024-04-12,Delivered
508233,12857,2023-09-08,Delivered
508234,12507,2023-07-28,Returned
508235,10079,2023-06-26,Delivered
508236,10077,2024-06-25,Delivered
508237,12807,2023-09-27,Delivered
508238,12420,2024-01-28,Delivered
508239,12697,2024-09-17,Delivered
508240,12119,2024-05-10,Delivered
508241,11515,2024-02-19,Delivered
508242,11619,2024-02-07,Delivered
508243,12888,2023-12-17,Cancelled
508244,11474,2024-08-16,Delivered
508245,11702,2024-06-11,Delivered
508246,12812,2024-06-04,Delivered
508247,11022,2023-09-04,Delivered
508248,10792,2023-06-23,Delivered
508249,10871,2024-01-30,Delivered
508250,12249,2023-12-09,Returned
508251,10177,2023-12-16,Delivered
508252,10416,2024-01-22,Delivered
508253,12226,2023-06-04,Delivered
508254,12221,2024-07-27,Delivered
508255,11785,2024-08-01,Delivered
508256,10099,2023-09-27,Delivered
508257,11181,2023-12-23,Delivered
508258,12552,2024-04-10,Delivered
508259,11537,2024-04-06,Delivered
508260,12094,2023-08-08,Cancelled
508261,11303,2024-01-13,Delivered
508262,11179,2024-06-15,Delivered
